Customer ID,Customer Name,City,PostCode,PhoneNumber,FirstName,LastName,Email,Country
BV-1245,Benjamin Venier,Munich,28988,-745919058,Benjamin,Venier,Benjamin_Venier@example.com,Germany
BS-1380,Bill Stewart,Munich,14088,-822658375,Bill,Stewart,Bill_Stewart@example.com,Germany
KA-6525,Kelly Andreada,Munich,27760,-809822534,Kelly,Andreada,Kelly_Andreada@example.com,Germany
RB-9795,Ross Baird,Munich,78351,-238813856,Ross,Baird,Ross_Baird@example.com,Germany
EP-3915,Emily Phan,Munich,82309,-820315444,Emily,Phan,Emily_Phan@example.com,Germany
JS-5595,Jill Stevenson,Munich,13939,-137313944,Jill,Stevenson,Jill_Stevenson@example.com,Germany
JE-5610,Jim Epp,Munich,22702,-753221543,Jim,Epp,Jim_Epp@example.com,Germany
CJ-1875,Carl Jackson,Munich,09020,-391097123,Carl,Jackson,Carl_Jackson@example.com,Germany
TH-11550,Tracy Hopkins,Munich,73827,-781174235,Tracy,Hopkins,Tracy_Hopkins@example.com,Germany
HR-4830,Harold Ryan,Munich,08934,-423993982,Harold,Ryan,Harold_Ryan@example.com,Germany
KC-6675,Kimberly Carter,Munich,68728,-783132046,Kimberly,Carter,Kimberly_Carter@example.com,Germany
LS-7200,Luke Schmidt,Munich,87396,-224195768,Luke,Schmidt,Luke_Schmidt@example.com,Germany
DL-2925,Daniel Lacy,Munich,14302,-406145994,Daniel,Lacy,Daniel_Lacy@example.com,Germany
WB-11850,William Brown,Munich,67753,-319494153,William,Brown,William_Brown@example.com,Germany
SJ-10500,Shirley Jackson,Munich,01590,-433756407,Shirley,Jackson,Shirley_Jackson@example.com,Germany
DF-3135,David Flashing,Munich,50535,-563081329,David,Flashing,David_Flashing@example.com,Germany
SZ-10035,Sam Zeldin,Munich,22834,-637142839,Sam,Zeldin,Sam_Zeldin@example.com,Germany
CK-2205,Chloris Kastensmidt,Munich,59459,-724594846,Chloris,Kastensmidt,Chloris_Kastensmidt@example.com,Germany
TM-11010,Tamara Manning,Munich,56777,-901786479,Tamara,Manning,Tamara_Manning@example.com,Germany
FC-4335,Fred Chung,Munich,34104,-214466700,Fred,Chung,Fred_Chung@example.com,Germany
GB-4530,George Bell,Munich,92005,-678139567,George,Bell,George_Bell@example.com,Germany
BF-1275,Beth Fritzler,Munich,85677,-953546172,Beth,Fritzler,Beth_Fritzler@example.com,Germany
NB-8655,Nona Balk,Munich,39464,-219602176,Nona,Balk,Nona_Balk@example.com,Germany
EH-3990,Erica Hackney,Munich,14954,-742024275,Erica,Hackney,Erica_Hackney@example.com,Germany
SP-10545,Sibella Parks,Munich,82230,-149836047,Sibella,Parks,Sibella_Parks@example.com,Germany
Dp-3240,Dean percer,Munich,83247,-126603891,Dean,percer,Dean_percer@example.com,Germany
LW-6825,Laurel Workman,Munich,97212,-302674618,Laurel,Workman,Laurel_Workman@example.com,Germany
EN-3780,Edward Nazzal,Munich,06290,-847353632,Edward,Nazzal,Edward_Nazzal@example.com,Germany
TZ-11445,Tom Zandusky,Munich,11638,-276124398,Tom,Zandusky,Tom_Zandusky@example.com,Germany
KD-6615,Ken Dana,Munich,51287,-138802107,Ken,Dana,Ken_Dana@example.com,Germany
LD-7005,Lisa DeCherney,Munich,39466,-603875602,Lisa,DeCherney,Lisa_DeCherney@example.com,Germany
CL-1890,Carl Ludwig,Munich,80872,-264581392,Carl,Ludwig,Carl_Ludwig@example.com,Germany
HG-4965,Henry Goldwyn,Munich,60929,-249943300,Henry,Goldwyn,Henry_Goldwyn@example.com,Germany
BO-1350,Bill Overfelt,Munich,41174,-871865321,Bill,Overfelt,Bill_Overfelt@example.com,Germany
YC-11895,Yoseph Carroll,Munich,99767,-578940871,Yoseph,Carroll,Yoseph_Carroll@example.com,Germany
JM-5535,Jessica Myrick,Munich,73643,-847378305,Jessica,Myrick,Jessica_Myrick@example.com,Germany
RA-9885,Ruben Ausman,Munich,92789,-138806460,Ruben,Ausman,Ruben_Ausman@example.com,Germany
KM-6660,Khloe Miller,Munich,74770,-250191423,Khloe,Miller,Khloe_Miller@example.com,Germany
DW-3585,Dorothy Wardle,Munich,81971,-570260393,Dorothy,Wardle,Dorothy_Wardle@example.com,Germany
TS-11655,Trudy Schmidt,Munich,44286,-583604007,Trudy,Schmidt,Trudy_Schmidt@example.com,Germany
RK-9300,Ralph Kennedy,Munich,01898,-978932412,Ralph,Kennedy,Ralph_Kennedy@example.com,Germany
SC-10020,Sam Craven,Munich,27162,-556385273,Sam,Craven,Sam_Craven@example.com,Germany
AG-390,Allen Goldenen,Munich,63340,-320943974,Allen,Goldenen,Allen_Goldenen@example.com,Germany
AT-735,Annie Thurman,Munich,74854,-990238104,Annie,Thurman,Annie_Thurman@example.com,Germany
JW-5955,Joni Wasserman,Munich,16640,-371918354,Joni,Wasserman,Joni_Wasserman@example.com,Germany
AF-885,Art Foster,Munich,32304,-270217021,Art,Foster,Art_Foster@example.com,Germany
KB-6405,Katrina Bavinger,Munich,74708,-745919058,Katrina,Bavinger,Katrina_Bavinger@example.com,Germany
BP-1290,Beth Paige,Munich,38483,-822658375,Beth,Paige,Beth_Paige@example.com,Germany
OT-8730,Olvera Toch,Munich,88946,-809822534,Olvera,Toch,Olvera_Toch@example.com,Germany
LS-6975,Lindsay Shagiari,Munich,50935,-238813856,Lindsay,Shagiari,Lindsay_Shagiari@example.com,Germany
GD-4590,Giulietta Dortch,Munich,50875,-820315444,Giulietta,Dortch,Giulietta_Dortch@example.com,Germany
MP-7965,Michael Paige,Munich,56564,-137313944,Michael,Paige,Michael_Paige@example.com,Germany
DS-3180,David Smith,Munich,82651,-753221543,David,Smith,David_Smith@example.com,Germany
ED-3885,Emily Ducich,Munich,36533,-391097123,Emily,Ducich,Emily_Ducich@example.com,Germany
NZ-8565,Nick Zandusky,Munich,69148,-781174235,Nick,Zandusky,Nick_Zandusky@example.com,Germany
JG-5805,John Grady,Munich,05527,-423993982,John,Grady,John_Grady@example.com,Germany
EB-3870,Emily Burns,Munich,64692,-783132046,Emily,Burns,Emily_Burns@example.com,Germany
BG-1695,Brooke Gillingham,Munich,26128,-224195768,Brooke,Gillingham,Brooke_Gillingham@example.com,Germany
SR-10425,Sharelle Roach,Munich,36632,-406145994,Sharelle,Roach,Sharelle_Roach@example.com,Germany
AS-90,Adam Shillingsburg,Munich,56475,-319494153,Adam,Shillingsburg,Adam_Shillingsburg@example.com,Germany
SP-10620,Stefania Perrino,Munich,21055,-433756407,Stefania,Perrino,Stefania_Perrino@example.com,Germany
SH-10395,Shahid Hopkins,Munich,14761,-563081329,Shahid,Hopkins,Shahid_Hopkins@example.com,Germany
AR-540,Andy Reiter,Munich,44997,-637142839,Andy,Reiter,Andy_Reiter@example.com,Germany
CM-2235,Chris McAfee,Munich,36777,-724594846,Chris,McAfee,Chris_McAfee@example.com,Germany
AS-225,Alan Schoenberger,Munich,82095,-901786479,Alan,Schoenberger,Alan_Schoenberger@example.com,Germany
RA-9915,Russell Applegate,Munich,94504,-214466700,Russell,Applegate,Russell_Applegate@example.com,Germany
RS-9420,Ricardo Sperren,Munich,38871,-678139567,Ricardo,Sperren,Ricardo_Sperren@example.com,Germany
TN-11040,Tanja Norvell,Munich,71391,-953546172,Tanja,Norvell,Tanja_Norvell@example.com,Germany
VP-11730,Victor Preis,Munich,25737,-219602176,Victor,Preis,Victor_Preis@example.com,Germany
KW-6435,Katrina Willman,Munich,59518,-742024275,Katrina,Willman,Katrina_Willman@example.com,Germany
PP-8955,Paul Prost,Munich,95791,-149836047,Paul,Prost,Paul_Prost@example.com,Germany
SC-10575,Sonia Cooley,Munich,01700,-126603891,Sonia,Cooley,Sonia_Cooley@example.com,Germany
ML-7410,Maris LaWare,Munich,27462,-302674618,Maris,LaWare,Maris_LaWare@example.com,Germany
CJ-2010,Caroline Jumper,Munich,78556,-847353632,Caroline,Jumper,Caroline_Jumper@example.com,Germany
FG-4260,Frank Gastineau,Munich,63641,-276124398,Frank,Gastineau,Frank_Gastineau@example.com,Germany
TW-11025,Tamara Willingham,Munich,99123,-138802107,Tamara,Willingham,Tamara_Willingham@example.com,Germany
DB-3210,Dean Braden,Munich,44201,-603875602,Dean,Braden,Dean_Braden@example.com,Germany
EA-4035,Erin Ashbrook,Munich,93051,-264581392,Erin,Ashbrook,Erin_Ashbrook@example.com,Germany
EM-3825,Elizabeth Moffitt,Munich,48156,-249943300,Elizabeth,Moffitt,Elizabeth_Moffitt@example.com,Germany
TB-11355,Todd Boyes,Munich,16123,-871865321,Todd,Boyes,Todd_Boyes@example.com,Germany
ME-8010,Michelle Ellison,Munich,66740,-578940871,Michelle,Ellison,Michelle_Ellison@example.com,Germany
JE-5715,Joe Elijah,Munich,77605,-847378305,Joe,Elijah,Joe_Elijah@example.com,Germany
MC-7605,Matt Connell,Munich,31565,-138806460,Matt,Connell,Matt_Connell@example.com,Germany
FH-4350,Fred Harton,Munich,44311,-250191423,Fred,Harton,Fred_Harton@example.com,Germany
BC-1125,Becky Castell,Munich,85205,-570260393,Becky,Castell,Becky_Castell@example.com,Germany
MG-7875,Michael Grace,Munich,40284,-583604007,Michael,Grace,Michael_Grace@example.com,Germany
FH-4275,Frank Hawley,Munich,86025,-978932412,Frank,Hawley,Frank_Hawley@example.com,Germany
DK-2985,Darren Koutras,Munich,06081,-556385273,Darren,Koutras,Darren_Koutras@example.com,Germany
BK-1260,Berenike Kampe,Munich,80969,-320943974,Berenike,Kampe,Berenike_Kampe@example.com,Germany
MP-7470,Mark Packer,Munich,44413,-990238104,Mark,Packer,Mark_Packer@example.com,Germany
SC-10800,Stuart Calhoun,Munich,08770,-371918354,Stuart,Calhoun,Stuart_Calhoun@example.com,Germany
BD-1500,Bradley Drucker,Munich,09003,-270217021,Bradley,Drucker,Bradley_Drucker@example.com,Germany
RC-9825,Roy Collins,Munich,42028,-745919058,Roy,Collins,Roy_Collins@example.com,Germany
MG-7890,Michael Granlund,Munich,51523,-822658375,Michael,Granlund,Michael_Granlund@example.com,Germany
ZC-11910,Zuschuss Carroll,Munich,38016,-809822534,Zuschuss,Carroll,Zuschuss_Carroll@example.com,Germany
